Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
BestMatch,9.41215,Exact,0,Calanthe tricarinata,Calanthe tricarinata Lindl.,Calanthe tricarinata,PFHW,Calanthe tricarinata Lindl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Calanthe|Calanthe tricarinata,
BestMatch,9.41215,Exact,0,Calanthe triplicata,Calanthe triplicata (Willemet) Ames,Calanthe triplicata,PFHY,Calanthe triplicata (Willemet) Ames,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Calanthe|Calanthe triplicata,
BestMatch,9.41215,Exact,0,Calathea crotalifera,Calathea crotalifera S.Watson,Calathea crotalifera,PFWC,Calathea crotalifera S.Watson,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Marantaceae|Calathea|Calathea crotalifera,
BestMatch,9.41180,Exact,0,Calathea makoyana,Calathea makoyana É.Morren,Calathea makoyana,PG2M,Goeppertia makoyana (É.Morren) Borchs. & S.Suárez,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Marantaceae|Goeppertia|Goeppertia makoyana,
BestMatch,9.41180,Exact,0,Calathea orbifolia,Calathea orbifolia (Linden) H.Kenn.,Calathea orbifolia,5X6F5,Goeppertia orbifolia (Linden) Borchs. & S.Suárez,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Marantaceae|Goeppertia|Goeppertia orbifolia,
BestMatch,9.41180,Exact,0,Calathea ornata,Calathea ornata (Lem.) Körn.,Calathea ornata,PG3V,Goeppertia ornata (Lem.) Borchs. & S.Suárez,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Marantaceae|Goeppertia|Goeppertia ornata,
BestMatch,8.63917,Exact,0,Calathea sp.,Calathea G.Mey.,Calathea,8VVV7,Calathea G.Mey.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Marantaceae|Calathea,
BestMatch,9.41180,Exact,0,Calathea zebrina,Calathea zebrina (Sims) Lindl.,Calathea zebrina,PG86,Goeppertia zebrina (Sims) Nees,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Marantaceae|Goeppertia|Goeppertia zebrina,
BestMatch,9.41215,Exact,0,Calatola costaricensis,Calatola costaricensis Standl.,Calatola costaricensis,PGRS,Calatola costaricensis Standl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Metteniusales|Metteniusaceae|Plateoideae|Calatola|Calatola costaricensis,
BestMatch,9.41215,Exact,0,Calceolaria arachnoidea,Calceolaria arachnoidea Graham,Calceolaria arachnoidea,PGY2,Calceolaria arachnoidea Graham,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Calceolariaceae|Calceolaria|Calceolaria arachnoidea,
BestMatch,9.41215,Exact,0,Calceolaria cavanillesii,Calceolaria cavanillesii Phil.,Calceolaria cavanillesii,PH27,Calceolaria cavanillesii Phil.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Calceolariaceae|Calceolaria|Calceolaria cavanillesii,
